,ID,Name,Pseudonyms,Link,Picture,Lived in,Born,Died,Jobs
906,1535,Hettie Gray Baker,Hattie Gray Baker|Hatty Gray Baker|Hettie Grey Baker|Hetty Gray Baker,https://wfpp.columbia.edu/person/hettie-gray-baker/,https://wfpp.columbia.edu/wp-content/uploads/2011/12/WFP-BAK01.jpg,United States,1881,1957,editor
907,1535,Hettie Gray Baker,Hattie Gray Baker|Hatty Gray Baker|Hettie Grey Baker|Hetty Gray Baker,https://wfpp.columbia.edu/person/hettie-gray-baker/,https://wfpp.columbia.edu/wp-content/uploads/2011/12/WFP-BAK01.jpg,United States,1881,1957,writer
908,1536,Hope Loring,Mrs. Louis “Buddy” Lighton,https://wfpp.columbia.edu/person/hope-loring/,https://wfpp.columbia.edu/wp-content/uploads/2013/08/WFP-LOR03.jpg,United States,1894,1959,extra
909,1536,Hope Loring,Mrs. Louis “Buddy” Lighton,https://wfpp.columbia.edu/person/hope-loring/,https://wfpp.columbia.edu/wp-content/uploads/2013/08/WFP-LOR03.jpg,United States,1894,1959,actress
910,1536,Hope Loring,Mrs. Louis “Buddy” Lighton,https://wfpp.columbia.edu/person/hope-loring/,https://wfpp.columbia.edu/wp-content/uploads/2013/08/WFP-LOR03.jpg,United States,1894,1959,writer
911,1536,Hope Loring,Mrs. Louis “Buddy” Lighton,https://wfpp.columbia.edu/person/hope-loring/,https://wfpp.columbia.edu/wp-content/uploads/2013/08/WFP-LOR03.jpg,United States,1894,1959,critic
912,1538,Ida May Park,Mrs. Joseph De Grasse,https://wfpp.columbia.edu/person/ida-may-park/,,United States,1879,1954,director
913,1538,Ida May Park,Mrs. Joseph De Grasse,https://wfpp.columbia.edu/person/ida-may-park/,,United States,1879,1954,editor
914,1538,Ida May Park,Mrs. Joseph De Grasse,https://wfpp.columbia.edu/person/ida-may-park/,,United States,1879,1954,writer
915,10,Irene Morra,,https://wfpp.columbia.edu/person/irene-morra/,,United States,1893,1978,editor
916,9,Jane Loring,,https://wfpp.columbia.edu/person/jane-loring/,https://wfpp.columbia.edu/wp-content/uploads/Cutting_Women_WFP-LORI021.jpg,United States,1890,1983,director
917,9,Jane Loring,,https://wfpp.columbia.edu/person/jane-loring/,https://wfpp.columbia.edu/wp-content/uploads/Cutting_Women_WFP-LORI021.jpg,United States,1890,1983,editor
918,1540,Jane Murfin,Allan Langdon Martin|Jane Macklem|Mrs. James Murfin|Mrs. Donald Crisp.,https://wfpp.columbia.edu/person/jane-murfin/,https://wfpp.columbia.edu/wp-content/uploads/Murfin_CCP_FIG198_WFP-MURF011.jpg,United States,1884,1955,animal trainer
919,1540,Jane Murfin,Allan Langdon Martin|Jane Macklem|Mrs. James Murfin|Mrs. Donald Crisp.,https://wfpp.columbia.edu/person/jane-murfin/,https://wfpp.columbia.edu/wp-content/uploads/Murfin_CCP_FIG198_WFP-MURF011.jpg,United States,1884,1955,director
920,1540,Jane Murfin,Allan Langdon Martin|Jane Macklem|Mrs. James Murfin|Mrs. Donald Crisp.,https://wfpp.columbia.edu/person/jane-murfin/,https://wfpp.columbia.edu/wp-content/uploads/Murfin_CCP_FIG198_WFP-MURF011.jpg,United States,1884,1955,producer
921,1540,Jane Murfin,Allan Langdon Martin|Jane Macklem|Mrs. James Murfin|Mrs. Donald Crisp.,https://wfpp.columbia.edu/person/jane-murfin/,https://wfpp.columbia.edu/wp-content/uploads/Murfin_CCP_FIG198_WFP-MURF011.jpg,United States,1884,1955,co-founder
922,1540,Jane Murfin,Allan Langdon Martin|Jane Macklem|Mrs. James Murfin|Mrs. Donald Crisp.,https://wfpp.columbia.edu/person/jane-murfin/,https://wfpp.columbia.edu/wp-content/uploads/Murfin_CCP_FIG198_WFP-MURF011.jpg,United States,1884,1955,writer
923,1541,Jeanie Macpherson,Jeanie MacPherson|Jeannie MacPherson,https://wfpp.columbia.edu/person/jeanie-macpherson/,https://wfpp.columbia.edu/wp-content/uploads/CCP_FIG9_Macpherson_WFP-MAC031.jpg,United States,1888,1946,director
924,1541,Jeanie Macpherson,Jeanie MacPherson|Jeannie MacPherson,https://wfpp.columbia.edu/person/jeanie-macpherson/,https://wfpp.columbia.edu/wp-content/uploads/CCP_FIG9_Macpherson_WFP-MAC031.jpg,United States,1888,1946,actress
925,1541,Jeanie Macpherson,Jeanie MacPherson|Jeannie MacPherson,https://wfpp.columbia.edu/person/jeanie-macpherson/,https://wfpp.columbia.edu/wp-content/uploads/CCP_FIG9_Macpherson_WFP-MAC031.jpg,United States,1888,1946,writer
926,774,Josephine Clement,Mrs. Edward Clement,https://wfpp.columbia.edu/person/josephine-clement/,,United States,Unknown,Unknown,manager
927,774,Josephine Clement,Mrs. Edward Clement,https://wfpp.columbia.edu/person/josephine-clement/,,United States,Unknown,Unknown,exhibitor
928,1544,Josephine Lovett,Mrs. John  S. Robertson,https://wfpp.columbia.edu/person/josephine-lovett/,https://wfpp.columbia.edu/wp-content/uploads/CCP_FIG182_LOVETT_WFP-LOV011.jpg,United States,1877,1958,adapter
929,1544,Josephine Lovett,Mrs. John  S. Robertson,https://wfpp.columbia.edu/person/josephine-lovett/,https://wfpp.columbia.edu/wp-content/uploads/CCP_FIG182_LOVETT_WFP-LOV011.jpg,United States,1877,1958,actress
930,1544,Josephine Lovett,Mrs. John  S. Robertson,https://wfpp.columbia.edu/person/josephine-lovett/,https://wfpp.columbia.edu/wp-content/uploads/CCP_FIG182_LOVETT_WFP-LOV011.jpg,United States,1877,1958,writer
931,1545,Josephine Rector,Mrs. Hal Angus|Josephine Pickel,https://wfpp.columbia.edu/person/josephine-rector/,https://wfpp.columbia.edu/wp-content/uploads/2013/08/WFP-REC01.jpg,United States,1885,1958,writer
932,1545,Josephine Rector,Mrs. Hal Angus|Josephine Pickel,https://wfpp.columbia.edu/person/josephine-rector/,https://wfpp.columbia.edu/wp-content/uploads/2013/08/WFP-REC01.jpg,United States,1885,1958,actress
933,1545,Josephine Rector,Mrs. Hal Angus|Josephine Pickel,https://wfpp.columbia.edu/person/josephine-rector/,https://wfpp.columbia.edu/wp-content/uploads/2013/08/WFP-REC01.jpg,United States,1885,1958,editor
934,1547,Julia Crawford Ivers,J. C. Ivers|Julia Ivers|Lady of the Shadows,https://wfpp.columbia.edu/person/julia-crawford-ivers/,https://wfpp.columbia.edu/wp-content/uploads/Ivers_CCP_FIG163_WFP-IVE011.jpg,United States,1867,1930,director
935,1547,Julia Crawford Ivers,J. C. Ivers|Julia Ivers|Lady of the Shadows,https://wfpp.columbia.edu/person/julia-crawford-ivers/,https://wfpp.columbia.edu/wp-content/uploads/Ivers_CCP_FIG163_WFP-IVE011.jpg,United States,1867,1930,writer
936,1547,Julia Crawford Ivers,J. C. Ivers|Julia Ivers|Lady of the Shadows,https://wfpp.columbia.edu/person/julia-crawford-ivers/,https://wfpp.columbia.edu/wp-content/uploads/Ivers_CCP_FIG163_WFP-IVE011.jpg,United States,1867,1930,editor
937,1547,Julia Crawford Ivers,J. C. Ivers|Julia Ivers|Lady of the Shadows,https://wfpp.columbia.edu/person/julia-crawford-ivers/,https://wfpp.columbia.edu/wp-content/uploads/Ivers_CCP_FIG163_WFP-IVE011.jpg,United States,1867,1930,producer
938,1549,June Mathis,Mrs. Sylvano Balboni,https://wfpp.columbia.edu/person/june-mathis/,https://wfpp.columbia.edu/wp-content/uploads/Mathis_CCP_FIG192_WFP-MAT041.jpg,United States,1887,1927,adapter
939,1549,June Mathis,Mrs. Sylvano Balboni,https://wfpp.columbia.edu/person/june-mathis/,https://wfpp.columbia.edu/wp-content/uploads/Mathis_CCP_FIG192_WFP-MAT041.jpg,United States,1887,1927,writer
940,1549,June Mathis,Mrs. Sylvano Balboni,https://wfpp.columbia.edu/person/june-mathis/,https://wfpp.columbia.edu/wp-content/uploads/Mathis_CCP_FIG192_WFP-MAT041.jpg,United States,1887,1927,director
941,1549,June Mathis,Mrs. Sylvano Balboni,https://wfpp.columbia.edu/person/june-mathis/,https://wfpp.columbia.edu/wp-content/uploads/Mathis_CCP_FIG192_WFP-MAT041.jpg,United States,1887,1927,editor
942,1549,June Mathis,Mrs. Sylvano Balboni,https://wfpp.columbia.edu/person/june-mathis/,https://wfpp.columbia.edu/wp-content/uploads/Mathis_CCP_FIG192_WFP-MAT041.jpg,United States,1887,1927,producer
943,1550,Kate Corbaley,Kate Hinckley|Katherine Hinckley,https://wfpp.columbia.edu/person/kate-corbaley/,https://wfpp.columbia.edu/wp-content/uploads/2013/08/Corbaley_CCP_FIGXWFP-COR011-204x300.jpg,United States,1879,1938,reader
944,1550,Kate Corbaley,Kate Hinckley|Katherine Hinckley,https://wfpp.columbia.edu/person/kate-corbaley/,https://wfpp.columbia.edu/wp-content/uploads/2013/08/Corbaley_CCP_FIGXWFP-COR011-204x300.jpg,United States,1879,1938,editor
945,1550,Kate Corbaley,Kate Hinckley|Katherine Hinckley,https://wfpp.columbia.edu/person/kate-corbaley/,https://wfpp.columbia.edu/wp-content/uploads/2013/08/Corbaley_CCP_FIGXWFP-COR011-204x300.jpg,United States,1879,1938,writer
946,1552,Katharine Hilliker,Katharine Clark|Katharine Clark Caldwell|Katharine C. Prosser,https://wfpp.columbia.edu/person/katharine-hilliker/,https://wfpp.columbia.edu/wp-content/uploads/2012/02/WFP-HIL01.jpg,United States,1885,1965,writer
947,1552,Katharine Hilliker,Katharine Clark|Katharine Clark Caldwell|Katharine C. Prosser,https://wfpp.columbia.edu/person/katharine-hilliker/,https://wfpp.columbia.edu/wp-content/uploads/2012/02/WFP-HIL01.jpg,United States,1885,1965,personal assistant
948,1552,Katharine Hilliker,Katharine Clark|Katharine Clark Caldwell|Katharine C. Prosser,https://wfpp.columbia.edu/person/katharine-hilliker/,https://wfpp.columbia.edu/wp-content/uploads/2012/02/WFP-HIL01.jpg,United States,1885,1965,editor
949,1553,Kathlyn Williams,Kathleen Williams,https://wfpp.columbia.edu/person/kathlyn-williams/,https://wfpp.columbia.edu/wp-content/uploads/Williams_CCP_FIG245_WFP-WIL011.jpg,United States,1888,1960,director
950,1553,Kathlyn Williams,Kathleen Williams,https://wfpp.columbia.edu/person/kathlyn-williams/,https://wfpp.columbia.edu/wp-content/uploads/Williams_CCP_FIG245_WFP-WIL011.jpg,United States,1888,1960,actress
951,1553,Kathlyn Williams,Kathleen Williams,https://wfpp.columbia.edu/person/kathlyn-williams/,https://wfpp.columbia.edu/wp-content/uploads/Williams_CCP_FIG245_WFP-WIL011.jpg,United States,1888,1960,writer
952,1556,Leah Baird,Mrs. Arthur Beck,https://wfpp.columbia.edu/person/leah-baird/,https://wfpp.columbia.edu/wp-content/uploads/Baird_CCP_FIG109_WFP-BAI011.jpg,United States,1883,1971,extra
953,1556,Leah Baird,Mrs. Arthur Beck,https://wfpp.columbia.edu/person/leah-baird/,https://wfpp.columbia.edu/wp-content/uploads/Baird_CCP_FIG109_WFP-BAI011.jpg,United States,1883,1971,actress
954,1556,Leah Baird,Mrs. Arthur Beck,https://wfpp.columbia.edu/person/leah-baird/,https://wfpp.columbia.edu/wp-content/uploads/Baird_CCP_FIG109_WFP-BAI011.jpg,United States,1883,1971,producer
955,1556,Leah Baird,Mrs. Arthur Beck,https://wfpp.columbia.edu/person/leah-baird/,https://wfpp.columbia.edu/wp-content/uploads/Baird_CCP_FIG109_WFP-BAI011.jpg,United States,1883,1971,writer
956,1557,Lenore Coffee,Lenore Jackson Coffee|Lenore Cowen|Lenore Coffee Cowen|Lenore Joyce-Cowen,https://wfpp.columbia.edu/person/lenore-coffee/,https://wfpp.columbia.edu/wp-content/uploads/Coffee_FIGX_WFP-COF011.jpg,United States,1896,1984,continuity girl
957,1557,Lenore Coffee,Lenore Jackson Coffee|Lenore Cowen|Lenore Coffee Cowen|Lenore Joyce-Cowen,https://wfpp.columbia.edu/person/lenore-coffee/,https://wfpp.columbia.edu/wp-content/uploads/Coffee_FIGX_WFP-COF011.jpg,United States,1896,1984,writer
958,1558,Lillian Case Russell,Lulu Case,https://wfpp.columbia.edu/person/lillian-case-russell/,,United States,1876,1947,adapter
959,1558,Lillian Case Russell,Lulu Case,https://wfpp.columbia.edu/person/lillian-case-russell/,,United States,1876,1947,producer
960,1558,Lillian Case Russell,Lulu Case,https://wfpp.columbia.edu/person/lillian-case-russell/,,United States,1876,1947,writer
961,1559,Lillian Ducey,,https://wfpp.columbia.edu/person/lillian-ducey/,,United States,1878,1952,director
962,1559,Lillian Ducey,,https://wfpp.columbia.edu/person/lillian-ducey/,,United States,1878,1952,writer
963,1560,Lillian Gish,,https://wfpp.columbia.edu/person/lillian-gish/,https://wfpp.columbia.edu/wp-content/uploads/How_Women_Worked_Fig20_WFP-GIS011.jpg,United States,1893,1993,director
964,1560,Lillian Gish,,https://wfpp.columbia.edu/person/lillian-gish/,https://wfpp.columbia.edu/wp-content/uploads/How_Women_Worked_Fig20_WFP-GIS011.jpg,United States,1893,1993,actress
965,1560,Lillian Gish,,https://wfpp.columbia.edu/person/lillian-gish/,https://wfpp.columbia.edu/wp-content/uploads/How_Women_Worked_Fig20_WFP-GIS011.jpg,United States,1893,1993,writer
966,1561,Lois Weber,Mrs. Phillips Smalley|Lois Smalley,https://wfpp.columbia.edu/person/lois-weber/,https://wfpp.columbia.edu/wp-content/uploads/Weber_CCP_FIGX_WFP-WEB141.jpg,United States,1879,1939,director
967,1561,Lois Weber,Mrs. Phillips Smalley|Lois Smalley,https://wfpp.columbia.edu/person/lois-weber/,https://wfpp.columbia.edu/wp-content/uploads/Weber_CCP_FIGX_WFP-WEB141.jpg,United States,1879,1939,actress
968,1561,Lois Weber,Mrs. Phillips Smalley|Lois Smalley,https://wfpp.columbia.edu/person/lois-weber/,https://wfpp.columbia.edu/wp-content/uploads/Weber_CCP_FIGX_WFP-WEB141.jpg,United States,1879,1939,film company owner
969,1561,Lois Weber,Mrs. Phillips Smalley|Lois Smalley,https://wfpp.columbia.edu/person/lois-weber/,https://wfpp.columbia.edu/wp-content/uploads/Weber_CCP_FIGX_WFP-WEB141.jpg,United States,1879,1939,producer
970,1561,Lois Weber,Mrs. Phillips Smalley|Lois Smalley,https://wfpp.columbia.edu/person/lois-weber/,https://wfpp.columbia.edu/wp-content/uploads/Weber_CCP_FIGX_WFP-WEB141.jpg,United States,1879,1939,writer
971,1562,Lorna Moon,Helen Nora Wilson Low,https://wfpp.columbia.edu/person/lorna-moon/,https://wfpp.columbia.edu/wp-content/uploads/CCP_FIG197_MOON_WFP-MOO021.jpg,United States,1886,1930,adapter
972,1562,Lorna Moon,Helen Nora Wilson Low,https://wfpp.columbia.edu/person/lorna-moon/,https://wfpp.columbia.edu/wp-content/uploads/CCP_FIG197_MOON_WFP-MOO021.jpg,United States,1886,1930,writer
973,1563,Louella Parsons,Louella Oettinger,https://wfpp.columbia.edu/person/louella-parsons/,https://wfpp.columbia.edu/wp-content/uploads/CCP_FIG210_PARSONS_WFP-PARS011.jpg,United States,1881,1972,editor
974,1563,Louella Parsons,Louella Oettinger,https://wfpp.columbia.edu/person/louella-parsons/,https://wfpp.columbia.edu/wp-content/uploads/CCP_FIG210_PARSONS_WFP-PARS011.jpg,United States,1881,1972,writer
975,1566,Lucy Duff-Gordon,Lady Duff-Gordon|Lucile|Madame Lucile|née Lucy Sutherland,https://wfpp.columbia.edu/person/lucy-duff-gordon/,https://wfpp.columbia.edu/wp-content/uploads/Duff_CCP_FIG130d_WFP-DUF031.jpg,United States,1863,1935,dressmaker
976,1566,Lucy Duff-Gordon,Lady Duff-Gordon|Lucile|Madame Lucile|née Lucy Sutherland,https://wfpp.columbia.edu/person/lucy-duff-gordon/,https://wfpp.columbia.edu/wp-content/uploads/Duff_CCP_FIG130d_WFP-DUF031.jpg,United States,1863,1935,writer
977,1567,Lule Warrenton,,https://wfpp.columbia.edu/person/lule-warrenton/,https://wfpp.columbia.edu/wp-content/uploads/Warrenton_CCP_FIG243_WFP-WAR011.jpg,United States,1862,1932,actress
978,1567,Lule Warrenton,,https://wfpp.columbia.edu/person/lule-warrenton/,https://wfpp.columbia.edu/wp-content/uploads/Warrenton_CCP_FIG243_WFP-WAR011.jpg,United States,1862,1932,producer
979,1567,Lule Warrenton,,https://wfpp.columbia.edu/person/lule-warrenton/,https://wfpp.columbia.edu/wp-content/uploads/Warrenton_CCP_FIG243_WFP-WAR011.jpg,United States,1862,1932,writer
980,1567,Lule Warrenton,,https://wfpp.columbia.edu/person/lule-warrenton/,https://wfpp.columbia.edu/wp-content/uploads/Warrenton_CCP_FIG243_WFP-WAR011.jpg,United States,1862,1932,director
981,1567,Lule Warrenton,,https://wfpp.columbia.edu/person/lule-warrenton/,https://wfpp.columbia.edu/wp-content/uploads/Warrenton_CCP_FIG243_WFP-WAR011.jpg,United States,1862,1932,entrepreneur
982,17794,Mabel Condon,Mabel Birdwell|Mrs. Russell Birdwell,https://wfpp.columbia.edu/person/mabel-condon/,https://wfpp.columbia.edu/wp-content/uploads/2018/11/WFP-COND02-featured-image.jpg,United States,1894,1965,business owner
983,17794,Mabel Condon,Mabel Birdwell|Mrs. Russell Birdwell,https://wfpp.columbia.edu/person/mabel-condon/,https://wfpp.columbia.edu/wp-content/uploads/2018/11/WFP-COND02-featured-image.jpg,United States,1894,1965,company director
984,17794,Mabel Condon,Mabel Birdwell|Mrs. Russell Birdwell,https://wfpp.columbia.edu/person/mabel-condon/,https://wfpp.columbia.edu/wp-content/uploads/2018/11/WFP-COND02-featured-image.jpg,United States,1894,1965,critic
985,17794,Mabel Condon,Mabel Birdwell|Mrs. Russell Birdwell,https://wfpp.columbia.edu/person/mabel-condon/,https://wfpp.columbia.edu/wp-content/uploads/2018/11/WFP-COND02-featured-image.jpg,United States,1894,1965,writer
986,17794,Mabel Condon,Mabel Birdwell|Mrs. Russell Birdwell,https://wfpp.columbia.edu/person/mabel-condon/,https://wfpp.columbia.edu/wp-content/uploads/2018/11/WFP-COND02-featured-image.jpg,United States,1894,1965,publicist
987,17794,Mabel Condon,Mabel Birdwell|Mrs. Russell Birdwell,https://wfpp.columbia.edu/person/mabel-condon/,https://wfpp.columbia.edu/wp-content/uploads/2018/11/WFP-COND02-featured-image.jpg,United States,1894,1965,manager
988,17794,Mabel Condon,Mabel Birdwell|Mrs. Russell Birdwell,https://wfpp.columbia.edu/person/mabel-condon/,https://wfpp.columbia.edu/wp-content/uploads/2018/11/WFP-COND02-featured-image.jpg,United States,1894,1965,editor
989,1568,Mabel Normand,Mabel Fortescue,https://wfpp.columbia.edu/person/mabel-normand/,https://wfpp.columbia.edu/wp-content/uploads/Normand_CCP_FIG199_WFP-NOR041.jpg,United States,1892,1930,director
990,1568,Mabel Normand,Mabel Fortescue,https://wfpp.columbia.edu/person/mabel-normand/,https://wfpp.columbia.edu/wp-content/uploads/Normand_CCP_FIG199_WFP-NOR041.jpg,United States,1892,1930,comedienne
991,1568,Mabel Normand,Mabel Fortescue,https://wfpp.columbia.edu/person/mabel-normand/,https://wfpp.columbia.edu/wp-content/uploads/Normand_CCP_FIG199_WFP-NOR041.jpg,United States,1892,1930,actress
992,1568,Mabel Normand,Mabel Fortescue,https://wfpp.columbia.edu/person/mabel-normand/,https://wfpp.columbia.edu/wp-content/uploads/Normand_CCP_FIG199_WFP-NOR041.jpg,United States,1892,1930,producer
993,1568,Mabel Normand,Mabel Fortescue,https://wfpp.columbia.edu/person/mabel-normand/,https://wfpp.columbia.edu/wp-content/uploads/Normand_CCP_FIG199_WFP-NOR041.jpg,United States,1892,1930,writer
994,1569,Madeline Brandeis,Mrs. Madeline (Frank) Brandeis|Madeline Frank,https://wfpp.columbia.edu/person/madeline-brandeis/,https://wfpp.columbia.edu/wp-content/uploads/2012/02/WFP-BRAN01.jpg,United States,1897,1937,director
995,1569,Madeline Brandeis,Mrs. Madeline (Frank) Brandeis|Madeline Frank,https://wfpp.columbia.edu/person/madeline-brandeis/,https://wfpp.columbia.edu/wp-content/uploads/2012/02/WFP-BRAN01.jpg,United States,1897,1937,editor
996,1569,Madeline Brandeis,Mrs. Madeline (Frank) Brandeis|Madeline Frank,https://wfpp.columbia.edu/person/madeline-brandeis/,https://wfpp.columbia.edu/wp-content/uploads/2012/02/WFP-BRAN01.jpg,United States,1897,1937,actress
997,1569,Madeline Brandeis,Mrs. Madeline (Frank) Brandeis|Madeline Frank,https://wfpp.columbia.edu/person/madeline-brandeis/,https://wfpp.columbia.edu/wp-content/uploads/2012/02/WFP-BRAN01.jpg,United States,1897,1937,film company owner
998,1569,Madeline Brandeis,Mrs. Madeline (Frank) Brandeis|Madeline Frank,https://wfpp.columbia.edu/person/madeline-brandeis/,https://wfpp.columbia.edu/wp-content/uploads/2012/02/WFP-BRAN01.jpg,United States,1897,1937,visual artist
999,1569,Madeline Brandeis,Mrs. Madeline (Frank) Brandeis|Madeline Frank,https://wfpp.columbia.edu/person/madeline-brandeis/,https://wfpp.columbia.edu/wp-content/uploads/2012/02/WFP-BRAN01.jpg,United States,1897,1937,producer
1000,1569,Madeline Brandeis,Mrs. Madeline (Frank) Brandeis|Madeline Frank,https://wfpp.columbia.edu/person/madeline-brandeis/,https://wfpp.columbia.edu/wp-content/uploads/2012/02/WFP-BRAN01.jpg,United States,1897,1937,writer
1001,9406,Mae Murray,Marie Adrienne Koenig|“The Girl with the Bee-Stung Lips|The Gardenia of the Screen|Mrs. Robert Z. Leonard|Mrs. David Mdivani,https://wfpp.columbia.edu/person/mae-murray-2/,https://wfpp.columbia.edu/wp-content/uploads/2013/12/WFP-MURR06-e1386361862732.jpg,United States,1889,1965,musician
1002,9406,Mae Murray,Marie Adrienne Koenig|“The Girl with the Bee-Stung Lips|The Gardenia of the Screen|Mrs. Robert Z. Leonard|Mrs. David Mdivani,https://wfpp.columbia.edu/person/mae-murray-2/,https://wfpp.columbia.edu/wp-content/uploads/2013/12/WFP-MURR06-e1386361862732.jpg,United States,1889,1965,actress
1003,9406,Mae Murray,Marie Adrienne Koenig|“The Girl with the Bee-Stung Lips|The Gardenia of the Screen|Mrs. Robert Z. Leonard|Mrs. David Mdivani,https://wfpp.columbia.edu/person/mae-murray-2/,https://wfpp.columbia.edu/wp-content/uploads/2013/12/WFP-MURR06-e1386361862732.jpg,United States,1889,1965,producer
1004,9406,Mae Murray,Marie Adrienne Koenig|“The Girl with the Bee-Stung Lips|The Gardenia of the Screen|Mrs. Robert Z. Leonard|Mrs. David Mdivani,https://wfpp.columbia.edu/person/mae-murray-2/,https://wfpp.columbia.edu/wp-content/uploads/2013/12/WFP-MURR06-e1386361862732.jpg,United States,1889,1965,writer
1005,1571,Maibelle Heikes Justice,Mabel Heikes Justice|Maibelle Justice|Maybelle Heikes Justice,https://wfpp.columbia.edu/person/maibelle-heikes-justice/,https://wfpp.columbia.edu/wp-content/uploads/2013/10/WFP-JUS02.jpg,United States,1871,1926,scenarist
1006,1571,Maibelle Heikes Justice,Mabel Heikes Justice|Maibelle Justice|Maybelle Heikes Justice,https://wfpp.columbia.edu/person/maibelle-heikes-justice/,https://wfpp.columbia.edu/wp-content/uploads/2013/10/WFP-JUS02.jpg,United States,1871,1926,writer
1007,7,Margaret Booth,,https://wfpp.columbia.edu/person/margaret-booth/,https://wfpp.columbia.edu/wp-content/uploads/2013/08/WFP-BOO01.jpg,United States,1898,2002,editor
1008,21332,Margaret J. Winkler,M.J. Winkler|Margaret Winkler Mintz,https://wfpp.columbia.edu/person/margaret-j-winkler/,https://wfpp.columbia.edu/wp-content/uploads/2020/04/WFP-WINK03.jpg,United States,1895,1990,distributor
1009,1574,Margaret Mayo,Lillian Elizabeth Clatten|Lillian Elizabeth Slatten|Mrs. Edgar Selwyn,https://wfpp.columbia.edu/person/margaret-mayo/,https://wfpp.columbia.edu/wp-content/uploads/2013/08/WFP-MAY01.jpg,United States,1882,1951,adapter
1010,1574,Margaret Mayo,Lillian Elizabeth Clatten|Lillian Elizabeth Slatten|Mrs. Edgar Selwyn,https://wfpp.columbia.edu/person/margaret-mayo/,https://wfpp.columbia.edu/wp-content/uploads/2013/08/WFP-MAY01.jpg,United States,1882,1951,actress
1011,1574,Margaret Mayo,Lillian Elizabeth Clatten|Lillian Elizabeth Slatten|Mrs. Edgar Selwyn,https://wfpp.columbia.edu/person/margaret-mayo/,https://wfpp.columbia.edu/wp-content/uploads/2013/08/WFP-MAY01.jpg,United States,1882,1951,film company founding partner
1012,1574,Margaret Mayo,Lillian Elizabeth Clatten|Lillian Elizabeth Slatten|Mrs. Edgar Selwyn,https://wfpp.columbia.edu/person/margaret-mayo/,https://wfpp.columbia.edu/wp-content/uploads/2013/08/WFP-MAY01.jpg,United States,1882,1951,writer
1013,1576,Margery Wilson,Sara(h) Barker Strayer|Margie Wilson|Marjory Wilson|Marjorie Wilson|Mrs. Otto Meeks,https://wfpp.columbia.edu/person/margery-wilson/,https://wfpp.columbia.edu/wp-content/uploads/2012/01/WFP-WILS01.jpg,United States,1896,1986,director
1014,1576,Margery Wilson,Sara(h) Barker Strayer|Margie Wilson|Marjory Wilson|Marjorie Wilson|Mrs. Otto Meeks,https://wfpp.columbia.edu/person/margery-wilson/,https://wfpp.columbia.edu/wp-content/uploads/2012/01/WFP-WILS01.jpg,United States,1896,1986,actress
1015,1576,Margery Wilson,Sara(h) Barker Strayer|Margie Wilson|Marjory Wilson|Marjorie Wilson|Mrs. Otto Meeks,https://wfpp.columbia.edu/person/margery-wilson/,https://wfpp.columbia.edu/wp-content/uploads/2012/01/WFP-WILS01.jpg,United States,1896,1986,producer
1016,1576,Margery Wilson,Sara(h) Barker Strayer|Margie Wilson|Marjory Wilson|Marjorie Wilson|Mrs. Otto Meeks,https://wfpp.columbia.edu/person/margery-wilson/,https://wfpp.columbia.edu/wp-content/uploads/2012/01/WFP-WILS01.jpg,United States,1896,1986,writer
1017,1576,Margery Wilson,Sara(h) Barker Strayer|Margie Wilson|Marjory Wilson|Marjorie Wilson|Mrs. Otto Meeks,https://wfpp.columbia.edu/person/margery-wilson/,https://wfpp.columbia.edu/wp-content/uploads/2012/01/WFP-WILS01.jpg,United States,1896,1986,speech coach
1018,1577,Marguerite Bertsch,,https://wfpp.columbia.edu/person/marguerite-bertsch/,https://wfpp.columbia.edu/wp-content/uploads/Bertsch_CCP_Fig113b_WFP-BERT011.jpg,United States,1889,1967,adapter
1019,1577,Marguerite Bertsch,,https://wfpp.columbia.edu/person/marguerite-bertsch/,https://wfpp.columbia.edu/wp-content/uploads/Bertsch_CCP_Fig113b_WFP-BERT011.jpg,United States,1889,1967,editor
1020,1577,Marguerite Bertsch,,https://wfpp.columbia.edu/person/marguerite-bertsch/,https://wfpp.columbia.edu/wp-content/uploads/Bertsch_CCP_Fig113b_WFP-BERT011.jpg,United States,1889,1967,director
1021,1577,Marguerite Bertsch,,https://wfpp.columbia.edu/person/marguerite-bertsch/,https://wfpp.columbia.edu/wp-content/uploads/Bertsch_CCP_Fig113b_WFP-BERT011.jpg,United States,1889,1967,writer
1022,2,Maria P. Williams,,https://wfpp.columbia.edu/person/maria-p-williams/,https://wfpp.columbia.edu/wp-content/uploads/African_American_Women_in_the_Silent_Film_Industry_WFP-WILM011.jpg,United States,Unknown,Unknown,manager
1023,2,Maria P. Williams,,https://wfpp.columbia.edu/person/maria-p-williams/,https://wfpp.columbia.edu/wp-content/uploads/African_American_Women_in_the_Silent_Film_Industry_WFP-WILM011.jpg,United States,Unknown,Unknown,distributor
1024,2,Maria P. Williams,,https://wfpp.columbia.edu/person/maria-p-williams/,https://wfpp.columbia.edu/wp-content/uploads/African_American_Women_in_the_Silent_Film_Industry_WFP-WILM011.jpg,United States,Unknown,Unknown,actress
1025,2,Maria P. Williams,,https://wfpp.columbia.edu/person/maria-p-williams/,https://wfpp.columbia.edu/wp-content/uploads/African_American_Women_in_the_Silent_Film_Industry_WFP-WILM011.jpg,United States,Unknown,Unknown,lecturer
